DRAWPOINT ID,OBS. DATE,Extraction Rate,HOD,Specific UI,%MATERIAL TYPE,%FRAGMENTATION,Water,CLASSDP_ACTUAL,CLASSDP_ACTUAL_Ajd_Smote
P16_42N,7/1/2022,177.2372177,71.33577665,2.08302,80,300,3,3,1
P16_42S,7/1/2022,129.469886,77.6771092,0.14594,80,300,3,3,1
P16_43N,7/1/2022,168.6423754,88.65737077,1.16779,80,60.5,3,3,1
P16_43S,7/1/2022,111.1644571,73.35989871,1.19046,80,110.5,2,3,1
P16_44N,7/1/2022,173.4282502,95.4812338,1.41645,80,43.25,2,3,1
P16_44S,7/1/2022,141.3854412,91.64778305,1.18139,80,65.25,0.01,1,1
P16_45N,7/1/2022,141.3481406,86.91801651,0.166,80,127.75,2,3,1
P16_45S,7/1/2022,146.8273464,95.17144492,1.16315,80,60.25,0.01,1,1
P16_46N,7/1/2022,135.9314881,87.05034891,1.23225,80,47.75,2,3,1
P16_46S,7/1/2022,114.0882021,79.8506395,0.02507,80,47.75,0.01,1,1
P16_47N,7/1/2022,134.1039296,84.43048708,0.15797,80,60.25,0.01,1,1
P16_47S,7/1/2022,120.2481402,83.36006619,0.07905,80,52.5,0.01,1,1
P16_48N,7/1/2022,122.6684113,61.21343392,0.17325,71,53,0.01,1,1
P16_48S,7/1/2022,92.97651108,56.1231216,2.27968,80,47.75,0.01,1,1
P16_49N,7/1/2022,113.4342849,57.91715045,0.28575,62,48.25,0.01,1,1
P16_49S,7/1/2022,126.2591569,50.16268912,0.03283,68,52.75,0.01,1,1
P16_50N,7/1/2022,144.4884307,48.60804395,0.37079,74,47.75,1,2,1
P16_50S,7/1/2022,93.04063746,41.85771661,0.02794,62,45.5,1,2,1
P16_51N,7/1/2022,124.5165037,39.55697289,1.31193,65,60.25,1,2,1
P16_51S,7/1/2022,70.05998943,34.39979862,2.1018,68,45.5,1,2,1
P16_52N,7/1/2022,160.850328,33.91287064,0.28381,68,57.75,3,3,1
P16_52S,7/1/2022,87.09905114,29.65003534,2.05288,53,43.25,2,3,1
P17_37S,7/5/2022,121.48982,47.10450246,1.11587,80,47.75,0.01,1,1
P17_38N,7/5/2022,117.9299846,41.61917887,0.13904,80,57.5,0.01,1,1
P17_38S,7/5/2022,107.6843168,59.72687566,2.15891,80,55,0.01,1,1
P17_39N,7/5/2022,145.5270913,53.12468248,1.15891,80,43.25,1,2,1
P17_39S,7/5/2022,144.7500271,77.94940591,2.15891,80,50,0.01,1,1
P17_40N,7/5/2022,138.1284581,63.58732133,1.22347,80,50,1,2,1
P17_40S,7/5/2022,159.9232521,87.91814826,3.08194,80,55.25,0.01,1,1
P17_41N,7/5/2022,142.7753889,72.43798319,1.2825,80,55,2,3,1
P17_41S,7/5/2022,178.6459281,103.8352273,1.34423,80,57.5,1,2,1
P17_42N,7/5/2022,167.9369085,93.97979968,2.26485,80,45.5,1,2,1
P17_42S,7/5/2022,174.6461724,109.5058883,0.1347,80,50,0.01,1,1
P17_43N,7/5/2022,177.8634144,103.6920436,2.17608,80,52.5,0.01,1,1
P17_43S,7/5/2022,175.2257065,110.2107897,0.20337,80,50,0.01,1,1
P17_44N,7/5/2022,193.7304681,117.1348259,1.46,80,47.75,0.01,1,1
P17_44S,7/5/2022,195.1140204,129.4224139,4.06779,80,50,0.01,1,1
P17_45N,7/5/2022,208.0033128,125.3224569,1.1862,80,50,0.01,1,1
P17_45S,7/5/2022,192.587177,139.9637378,0.14413,80,57.5,0.01,1,1
P17_46N,7/5/2022,182.8603543,114.2367156,2.35964,80,50,0.01,1,1
P17_46S,7/5/2022,176.604392,133.8150135,0.0681,80,45.5,0.01,1,1
P17_47N,7/5/2022,171.1838935,109.0098563,1.27468,80,65,0.01,1,1
P17_47S,7/5/2022,137.4860488,96.78712661,1.13984,80,47.75,0.01,1,1
P17_48N,7/5/2022,121.9611679,66.50929029,1.31782,80,47.75,0.01,1,1
P17_49N,7/5/2022,159.8953764,57.45053668,2.30299,68,45.5,0.01,1,1
P17_49S,7/5/2022,144.0596046,56.76344525,0.04137,65,43.25,0.01,1,1
P17_50N,7/5/2022,75.35183536,38.2357238,3.09779,65,57.5,0.01,1,1
P17_50S,7/5/2022,32.11072657,30.03145194,3.10378,65,50,0.01,1,1
P17_51N,7/5/2022,66.61076998,33.82903492,4.10594,62,55.5,1,2,1
P17_51S,7/5/2022,58.95785516,31.15890128,2.03873,62,45.5,1,2,1
P17_52S,7/5/2022,57.86880065,28.11117852,3.02572,62,50,1,2,1
P18_37N,7/5/2022,71.43440221,37.0934189,1.29966,83,55,0.01,1,1
P18_37S,7/5/2022,93.48041901,59.86484742,2.09386,83,45.5,0.01,1,1
P18_38N,7/5/2022,85.78743192,52.21937226,0.54807,81,47.75,0.01,1,1
P18_38S,7/5/2022,105.1992556,69.14430582,2.13904,81.5,110,0.01,1,1
P18_39N,7/5/2022,115.1898228,66.68837574,0.25782,80,47.75,0.01,1,1
P18_39S,7/5/2022,129.4155445,84.89518658,2.08828,82,55.5,0.01,1,1
P18_40N,7/5/2022,128.4644695,75.10992959,1.25238,80,45.5,0.01,1,1
P18_40S,7/5/2022,130.3980354,86.60843437,2.11675,80,55,0.01,1,1
P18_41N,7/5/2022,133.8783726,83.52994318,1.16727,80,47.75,0.01,1,1
P18_41S,7/5/2022,149.0015165,102.0966312,2.15643,80,43.25,0.01,1,1
P18_42N,7/5/2022,141.0101717,92.80801657,0.0151,80,50,0.01,1,1
P18_42S,7/5/2022,148.5676547,111.2396662,3.12556,80,47.75,0.01,1,1
P18_43N,7/5/2022,153.7377485,99.49239156,0.17215,80,47.75,0.01,1,1
P18_43S,7/5/2022,172.7227289,132.1976001,4.01766,80,50.25,0.01,1,1
P18_44N,7/5/2022,198.2338636,131.1271853,0.19553,80,47.75,0.01,1,1
P18_44S,7/5/2022,206.0840992,160.6866144,3,80,47.75,0.01,1,1
P18_45N,7/5/2022,189.1258335,137.8580872,3,80,45.5,0.01,1,1
P18_45S,7/5/2022,200.8191118,165.2924797,3,80,50.5,0.01,1,1
P18_46N,7/5/2022,164.4841433,126.1965714,2.05297,80,47.75,0.01,1,1
P18_46S,7/5/2022,158.7279973,144.686965,0.07172,80,55.25,0.01,1,1
P18_47N,7/5/2022,142.219,99.33390513,2.1236,74,52.75,0.01,1,1
P18_47S,7/5/2022,155.1697833,114.245875,1.25068,71,55.5,0.01,1,1
P18_48N,7/5/2022,126.0372162,69.0201844,2.17657,68,50.25,0.01,1,1
P18_49N,7/5/2022,129.4093494,53.31017083,3.15106,56,43.25,0.01,1,1
P18_49S,7/5/2022,114.3209598,53.15603135,1.27809,65,50,0.01,1,1
P18_50N,7/5/2022,79.89858584,40.78372028,3.05297,56,53,1,2,1
P18_50S,7/5/2022,93.46187982,45.28189528,1.25355,56,45.5,1,2,1
P18_51N,7/5/2022,101.1172294,37.13147929,1.65947,56,60.5,1,2,1
P18_51S,7/5/2022,122.8824566,40.65375239,4,53,41,1,2,1
P18_52N,7/5/2022,78.37765298,29.99115665,2,53,58,1,2,1
P19_37N,7/8/2022,71.09153494,50.9892541,0.01617,86,300,2,3,1
P19_37S,7/8/2022,78.68791322,62.99357985,0.19684,87.5,41,1,2,1
P19_38N,7/8/2022,87.71337124,61.44219008,0.01286,88,53.25,0.01,1,1
P19_38S,7/8/2022,100.7153325,75.20249122,0.15586,87,48.25,1,2,1
P19_39N,7/8/2022,102.793152,72.12277685,0.17696,86.5,53,0.01,1,1
P19_39S,7/8/2022,115.8562833,86.38957015,0.15865,83,43.25,0.01,1,1
P19_40S,7/8/2022,124.4644815,97.78157134,0.15495,80,47.75,0.01,1,1
P19_41N,7/8/2022,127.7008543,90.76163591,1.16771,80,41,0.01,1,1
P19_41S,7/8/2022,149.2089141,120.3252216,1.36986,80,60.5,0.01,1,1
P19_42N,7/8/2022,137.1073814,104.418075,2.1168,80,41,0.01,1,1
P19_42S,7/8/2022,158.5204507,136.7902911,2.23836,80,55.75,0.01,1,1
P19_43N,7/8/2022,150.6066318,118.1907386,2.09415,80,55.25,0.01,1,1
P19_44N,7/8/2022,172.8541259,138.4541799,2.16924,80,50.5,0.01,1,1
P19_44S,7/8/2022,185.8914814,173.9540168,1.14999,80,53,0.01,1,1
P19_45N,7/8/2022,190.2851923,157.818413,2.1285,74,41,0.01,1,1
P19_45S,7/8/2022,171.6781912,172.2074405,0.1745,71,41,0.01,1,1
P19_46N,7/8/2022,150.2937125,138.2106391,1.19177,68,58.25,0.01,1,1
P19_47N,7/8/2022,153.3349272,113.1646206,0.21869,74,50,0.01,1,1
P19_47S,7/8/2022,154.0983117,116.1827773,1.22627,62,48.25,0.01,1,1
P19_48N,7/8/2022,128.5543483,71.47354173,1.1541,71,57.75,0.01,1,1
P19_48S,7/8/2022,140.602589,76.53681356,1.18917,59,41,0.01,1,1
P19_49N,7/8/2022,113.3840108,52.90729372,1.2545,74,50,1,2,1
P19_49S,7/8/2022,103.7534463,54.79718439,1.32278,59,48.25,1,2,1
P19_50N,7/8/2022,100.2221144,46.90757074,1.14122,65,47.75,1,2,1
P19_51N,7/8/2022,91.02585422,36.02696015,1.11391,56,36.5,2,3,1
P20_36S,7/1/2022,103.6938085,78.356793,0.437,90,47.75,0.01,1,1
P20_37N,7/1/2022,117.7189447,82.9272852,0.04288,90,47.75,1,2,1
P20_37S,7/1/2022,123.927915,92.58975725,0.34607,90,47.75,1,2,1
P20_38N,7/1/2022,138.4524403,94.83477228,0.20637,88,45.5,0.01,1,1
P20_38S,7/1/2022,153.8007225,117.6503173,0.24804,88,50,0.01,1,1
P20_39N,7/1/2022,163.9007818,112.7568485,0.11601,86,47.75,0.01,1,1
P20_39S,7/1/2022,178.7086929,141.7329186,1.20984,81,47.75,0.01,1,1
P20_40N,7/1/2022,179.22125,130.7660057,1.09959,81,47.75,0.01,1,1
P20_40S,7/1/2022,193.365011,158.3922426,2.01526,80,65,0.01,1,1
P20_41N,7/1/2022,201.1157193,154.2500264,1.18897,80,50,0.01,1,1
P20_41S,7/1/2022,209.265865,185.7349619,1.24469,80,47.75,0.01,1,1
P20_42N,7/1/2022,209.2541674,173.2702493,1.04411,80,50,0.01,1,1
P20_42S,7/1/2022,238.7829523,216.3912891,1.2034,80,43.25,0.01,1,1
P20_43N,7/1/2022,203.030921,174.1129153,2.18282,80,50,0.01,1,1
P20_43S,7/1/2022,210.9767057,196.8623207,1.02305,80,300,0.01,1,1
P20_44N,7/1/2022,189.798954,177.1311641,1.15635,80,50,0.01,1,1
P20_44S,7/1/2022,194.41603,213.9823013,1.27064,80,47.75,0.01,1,1
P20_45N,7/1/2022,178.1670379,177.8542822,0.20376,80,50,0.01,1,1
P20_45S,7/1/2022,181.4967506,205.815762,0.169,80,47.75,0.01,1,1
P20_46N,7/1/2022,160.5456765,168.0621506,0.19793,68,45.5,0.01,1,1
P20_46S,7/1/2022,133.4641244,158.9717225,0.07689,68,45.5,0.01,1,1
P20_47N,7/1/2022,155.4272088,116.9880257,0.27037,62,43.25,0.01,1,1
P20_47S,7/1/2022,113.8156313,94.7542768,0.08093,38,43.25,1,2,1
P20_48N,7/1/2022,129.259511,72.20213731,1.23713,35,34.25,0.01,4,1
P20_48S,7/1/2022,71.68840685,53.35945471,2.1815,29,34.25,0.01,4,1
P20_49N,7/1/2022,106.0633058,55.50939107,2.16993,62,45.5,0.01,1,1
P20_49S,7/1/2022,44.65787625,38.38363101,2.01532,62,50,0.01,1,1
P20_50N,7/1/2022,75.5929934,42.24473676,1.14461,62,45.5,2,3,1
P21_36N,7/8/2022,84.63839219,68.14853428,1.1891,90,48,1,2,1
P21_36S,7/8/2022,93.84951732,83.92045034,2.02896,90,41,1,2,1
P21_37N,7/8/2022,114.2299292,87.12886766,1.21188,90,48.25,0.01,1,1
P21_37S,7/8/2022,129.1288807,111.9669561,3.11317,90,45.5,0.01,1,1
P21_38N,7/8/2022,138.3866485,108.1449717,0.09523,85,45.5,0.01,1,1
P21_38S,7/8/2022,141.2158699,129.0546692,3.18911,83,57.75,0.01,1,1
P21_39N,7/8/2022,158.905106,128.5541031,1.13605,78,50.75,1,2,1
P21_39S,7/8/2022,168.3483398,156.0823074,1.32138,73,43.25,0.01,1,1
P21_40N,7/8/2022,190.1236115,156.1194041,2.08422,76.5,47.75,0.01,1,1
P21_40S,7/8/2022,207.5058217,202.3978866,0.37963,77,52.75,0.01,1,1
P21_41N,7/8/2022,197.0913744,176.2562514,0.11011,80,46,0.01,1,1
P21_41S,7/8/2022,195.8455928,198.8344225,0.15338,80,55,0.01,1,1
P21_42N,7/8/2022,202.1429689,186.6867311,0.22431,80,47.75,0.01,1,1
P21_42S,7/8/2022,184.9552833,207.1012672,0.27554,80,50.5,0.01,1,1
P21_43N,7/8/2022,193.7512458,182.6513162,0.06736,80,45.5,0.01,1,1
P21_43S,7/8/2022,184.6981252,214.1010253,1.35088,80,55.25,0.01,1,1
P21_44N,7/8/2022,150.6711118,170.966465,0.07232,80,43.25,0.01,1,1
P21_44S,7/8/2022,158.6819112,199.2457112,1.2195,80,300,0.01,1,1
P21_45N,7/8/2022,156.6202287,180.7319357,2.1186,80,43.25,0.01,1,1
P21_45S,7/8/2022,164.0092457,205.9501961,2.05959,80,47.75,0.01,1,1
P22_36N,7/1/2022,91.85762936,82.62335187,0.11032,90,45.5,0.01,1,1
P22_36S,7/1/2022,120.7230043,117.6603276,0.36782,90,50,0.01,1,1
P22_37N,7/1/2022,113.3327022,101.060071,0.09156,90,50,0.01,1,1
P22_37S,7/1/2022,135.7220019,130.7378447,0.24651,90,47.75,0.01,1,1
P22_38N,7/1/2022,123.0372942,115.3774551,0.11621,76,45.5,0.01,1,1
P22_38S,7/1/2022,150.4531057,157.4978902,0.01946,74,50,0.01,1,1
P22_39N,7/1/2022,161.7585742,150.8654097,0.02719,72.5,47.75,0.01,1,1
P22_39S,7/1/2022,167.679857,178.3096439,0.04756,72.5,50,0.01,1,1
P22_40N,7/1/2022,161.2351615,162.3517318,0.05043,80,45.5,0.01,1,1
P22_40S,7/1/2022,159.886059,183.2636191,1.13693,78.5,50,0.01,1,1
P22_41N,7/1/2022,153.2190437,160.5212742,1.18222,80,50,0.01,1,1
P22_41S,7/1/2022,157.0456953,190.5089059,0.1695,80,50,0.01,1,1
P22_42N,7/1/2022,184.2729285,206.4213494,2.31315,80,50,0.01,1,1
P22_42S,7/1/2022,164.9986642,214.3228452,1.19793,80,50,0.01,1,1
P22_43N,7/1/2022,163.9732627,192.6359891,1.00648,80,50,0.01,1,1
P22_43S,7/1/2022,164.001804,215.3134179,3.1532,80,50,0.01,1,1
P22_44N,7/1/2022,164.6295411,205.8589092,0.24839,80,45.5,0.01,1,1
P22_44S,7/1/2022,159.4867154,217.038574,2.20761,80,45.5,0.01,1,1
P22_45N,7/1/2022,170.0275275,212.6706108,0.06532,80,47.75,0.01,1,1
P22_45S,7/1/2022,141.0673699,199.8125003,2.16552,80,45.5,0.01,1,1
P22_46N,7/1/2022,122.9337205,168.8635064,0.04391,77,47.75,0.01,1,1
P22_46S,7/1/2022,119.7660911,182.7798173,2.13543,71,47.75,0.01,1,1
P22_47N,7/1/2022,108.304881,158.1876398,0.02118,38,38.75,1,5,1
P22_47S,7/1/2022,117.357912,171.4598937,2.07634,38,34.25,1,5,1
P22_48N,7/1/2022,97.28112175,145.2186167,0.03464,32,29.75,1,5,1
P23_35S,6/24/2022,133.8839856,144.4178254,0.01304,90,45.5,1,2,1
P23_36N,6/24/2022,129.1747698,124.3010004,0.17307,90,50,0.01,1,1
P23_37N,6/24/2022,155.4607046,146.4348131,0.19489,87,50,1,2,1
P23_37S,6/24/2022,166.1715622,188.1868075,0.01836,74,47.75,0.01,1,1
P23_38N,6/24/2022,188.4899659,191.5499365,0.2354,72,50,0.01,1,1
P23_38S,6/24/2022,174.1835956,204.2477839,0.29357,73,55.25,0.01,1,1
P23_39S,6/24/2022,147.7546716,213.4804242,0.3667,74,107.5,0.01,1,1
P23_40N,6/24/2022,183.1941508,206.6549541,0.14642,80,47.75,0.01,1,1
P23_40S,6/24/2022,160.7974733,239.1174252,0.50512,80,60,0.01,1,1
P23_41N,6/24/2022,193.2238688,229.1420269,0.41494,80,60,0.01,1,1
P23_41S,6/24/2022,140.4432173,219.594237,1.13217,80,50,0.01,1,1
P23_42N,6/24/2022,146.9605313,193.3857266,2.33624,80,45.5,0.01,1,1
P23_43N,6/24/2022,120.9168432,164.7398806,0.00928,80,70,0.01,1,1
P23_43S,6/24/2022,103.6192282,175.1514752,0.24471,80,50,0.01,1,1
P23_44N,6/24/2022,120.9018406,170.0477086,2.10045,80,70,0.01,1,1
P23_44S,6/24/2022,100.051493,172.7646691,1.12603,80,43.25,0.01,1,1
P23_45N,6/24/2022,105.1529797,154.7484915,2.25425,71,53,0.01,1,1
P23_45S,6/24/2022,97.0017304,171.5425251,1.15579,62,43.25,0.01,1,1
P23_46N,6/24/2022,97.5972335,153.1685575,2.15451,59,55.5,1,2,1
P23_46S,6/24/2022,90.76042177,164.1334809,1.21286,35,34.25,1,5,1
P23_47N,6/24/2022,95.43834351,143.6951069,2.01459,32,32,2,6,1
P24_34S,6/21/2022,115.4853951,135.6797639,1.13904,90,41,2,3,1
P24_35S,6/21/2022,134.4632158,159.3507326,3.13242,84,43.25,1,2,1
P24_36N,6/21/2022,143.3645101,156.9547586,1.1748,84,45.5,0.01,1,1
P24_37N,6/21/2022,153.2587907,175.3355254,1.13794,70,47.75,1,2,1
P24_37S,6/21/2022,172.282321,225.2382657,3.05297,73,65,0.01,1,1
P24_38N,6/21/2022,148.1448671,177.1241083,0.07449,73,65,0.01,1,1
P24_38S,6/21/2022,166.8642963,227.4139493,2.16866,75.5,52.75,0.01,1,1
P24_39S,6/21/2022,159.9645705,227.9039699,1.45622,76,65.25,0.01,1,1
P24_40N,6/21/2022,151.3908039,226.4632151,0.20835,80,105,0.01,1,1
P24_40S,6/21/2022,152.242403,227.0650959,1.31567,80,65,0.01,1,1
P24_41S,6/21/2022,143.9771052,223.0032752,2.26689,80,60.25,0.01,1,1
P24_42N,6/21/2022,121.3874755,197.9513245,0.58836,80,67.5,0.01,1,1
P24_42S,6/21/2022,133.2984968,214.0264059,1.16548,80,43.25,0.01,1,1
P24_43N,6/21/2022,112.2098451,187.7817274,0.21478,80,52.75,0.01,1,1
P24_43S,6/21/2022,118.3392862,196.2299447,0.08828,74,43.25,0.01,1,1
P24_44N,6/21/2022,94.87921219,165.0124053,0.02198,74,47.75,0.01,1,1
P24_44S,6/21/2022,98.83447037,169.5286629,0.17264,68,43.25,0.01,1,1
P24_45N,6/21/2022,87.7213641,157.3126301,0.04325,68,52.75,0.01,1,1
P24_45S,6/21/2022,83.01381873,149.402612,1.10585,56,41,2,3,1
P24_46N,6/21/2022,85.47830817,155.9084755,0.07056,32,23,1,5,1
P25_33S,7/5/2022,94.31259624,112.1789511,0.25419,90,47.75,3,3,1
P25_34N,7/5/2022,89.96435403,110.7359845,1.04128,90,43.25,2,3,1
P25_34S,7/5/2022,117.7294124,139.6950265,1.22162,84,45.5,0.01,1,1
P25_35N,7/5/2022,123.2883525,148.002925,0.2298,72,52.75,0.01,1,1
P25_35S,7/5/2022,145.0432229,175.7926045,1.20199,70,55.25,0.01,1,1
P25_36N,7/5/2022,134.3277814,168.1683876,1.18955,70,53,0.01,1,1
P25_36S,7/5/2022,148.9100619,186.6076065,4.03949,70,48,0.01,1,1
P25_37N,7/5/2022,142.5004997,190.2446256,2.08557,72.5,50.5,0.01,1,1
P25_37S,7/5/2022,144.5030751,191.221432,2.07334,75.5,47.75,0.01,1,1
P25_38N,7/5/2022,125.0469032,176.1378602,0.09309,77,50.25,0.01,1,1
P25_38S,7/5/2022,140.1977292,192.7128341,3.01222,80,107.5,0.01,1,1
P25_39N,7/5/2022,129.9703885,189.4471437,1.22567,80,50.5,0.01,1,1
P25_39S,7/5/2022,135.2006125,196.6358974,1.14122,80,57.5,0.01,1,1
P25_40N,7/5/2022,120.3562409,184.284495,2.22512,80,48,0.01,1,1
P25_40S,7/5/2022,128.6730705,194.5238147,0.11393,80,57.5,0.01,1,1
P25_41N,7/5/2022,116.1817865,184.3545464,4.11918,80,45.5,0.01,1,1
P25_41S,7/5/2022,123.8949179,194.1945082,3.1054,77,52.75,0.01,1,1
P26_32S,7/5/2022,108.0507387,117.0936711,0.09255,90,47.75,3,3,1
P26_33S,7/5/2022,143.5119315,154.8716849,0.14796,78,45.75,2,3,1
P26_34N,7/5/2022,150.5728986,172.3039164,0.07629,74,46,0.01,1,1
P26_34S,7/5/2022,185.9334997,199.4433632,0.08463,70,53,0.01,1,1
P26_35S,7/5/2022,181.6039843,206.3562797,5.03949,71.5,300,0.01,1,1
P26_36N,7/5/2022,174.9609878,215.2636251,0.00836,71.5,300,0.01,1,1
P26_36S,7/5/2022,191.385149,226.7228579,4.12224,74,47.75,0.01,1,1
P26_37N,7/5/2022,158.5732248,207.6198565,1.18064,77,130.25,0.01,1,1
P26_37S,7/5/2022,175.7013485,225.6997623,5.02821,77.5,77.5,0.01,1,1
P26_38S,7/5/2022,161.7380602,217.6623919,3.15626,80,300,0.01,1,1
P26_39N,7/5/2022,143.987499,207.9333228,1.18967,80,97.75,0.01,1,1
P26_39S,7/5/2022,135.57058,195.0134537,2.14551,80,52.75,0.01,1,1
P26_40N,7/5/2022,134.4129338,202.183799,1.15974,80,47.75,0.01,1,1
P26_40S,7/5/2022,140.4728652,209.1003144,4.04806,80,45.5,0.01,1,1
P27_16N,6/24/2022,40.5729062,55.69957313,4.00617,68,60,2,3,1
P27_17N,6/24/2022,56.81717131,71.57461051,5.03152,60,55.25,2,3,1
P27_17S,6/24/2022,66.09284013,80.55909163,2.15121,36,47.75,0.01,1,1
P27_18N,6/24/2022,77.41662418,85.93795222,2.02852,24,45.5,0.01,1,1
P27_18S,6/24/2022,99.34001829,121.2004613,2.09222,44,47.75,0.01,1,1
P27_19N,6/24/2022,95.28018836,106.4035609,3.05035,16,29.75,0.01,1,1
P27_19S,6/24/2022,98.81391774,127.502237,1.1249,24,45.5,0.01,1,1
P27_20N,6/24/2022,99.83685223,113.8482394,3.39054,27,34.25,0.01,4,1
P27_20S,6/24/2022,121.9404562,157.2313747,1.01105,39,38.75,0.01,1,1
P27_21N,6/24/2022,109.9425043,128.0372211,2.18214,41.5,47.75,1,2,1
P27_21S,6/24/2022,116.2116498,163.0906014,3.04402,41.5,48.25,2,6,1
P27_22N,6/24/2022,98.04862217,126.457939,3.08276,52,45.5,2,6,1
P27_22S,6/24/2022,98.78860543,148.6444049,2.00599,38,41,1,2,1
P27_23N,6/24/2022,90.71875032,119.1412114,3.05744,38,43.25,1,2,1
P27_23S,6/24/2022,90.54376925,142.1302915,2.0392,59,52.75,1,2,1
P27_24N,6/24/2022,81.45352619,111.9205748,2.34819,52,45.5,0.01,1,1
P27_24S,6/24/2022,70.63905987,119.5988693,1.36549,62.5,60,0.01,1,1
P27_25N,6/24/2022,60.24320938,89.50437742,3.0565,71.5,47.75,0.01,1,1
P27_25S,6/24/2022,47.02594479,88.9227775,0.29632,74.5,300,0.01,1,1
P27_26N,6/24/2022,41.87786951,69.5203048,2.10011,76,47.75,2,3,1
P27_31S,7/15/2022,114.5219351,114.4240866,1.1236,87,47.75,2,3,1
P27_31S,7/15/2022,114.5219351,114.4240866,1.1236,87,50.5,2,3,1
P27_32S,6/21/2022,155.5103899,154.2498442,1.22953,75,48.25,1,2,1
P27_32S,7/15/2022,155.5103899,154.2498442,2.12036,75,38.75,1,2,1
P27_33N,6/21/2022,135.5855291,147.5775075,0.12706,73,43.25,1,2,1
P27_33S,7/15/2022,177.9738599,179.1692868,2.13621,73,65,0.01,1,1
P27_34N,6/21/2022,148.3487712,163.7378711,0.09496,71,41,0.01,1,1
P27_34S,6/21/2022,179.1354073,189.7863288,0.22322,73.5,55.5,0.01,1,1
P27_34S,7/15/2022,179.1354073,189.7863288,2.10428,73.5,52.75,0.01,1,1
P27_35N,6/21/2022,160.5793091,185.1063401,0.15682,73,98,0.01,1,1
P27_35S,6/21/2022,180.8320499,203.6385883,1.13981,74.5,43.25,0.01,1,1
P27_35S,7/15/2022,180.8320499,203.6385883,4.08939,74.5,225,0.01,1,1
P27_36S,6/21/2022,189.4108563,223.7173396,2.46159,77,80,0.01,1,1
P27_37N,6/21/2022,165.8743271,214.3518924,0.08392,78,53.5,0.01,1,1
P27_37S,6/21/2022,160.0412991,201.9003732,2.17404,80,125,0.01,1,1
P27_38N,6/21/2022,136.7693644,187.5810584,1.1862,80,120.5,0.01,1,1
P27_38S,6/21/2022,153.9805333,207.033248,2.19836,80,90.5,0.01,1,1
P27_38S,7/15/2022,153.9805333,207.033248,3.0745,80,52.75,0.01,1,1
P27_39N,6/21/2022,135.6551886,195.1209269,2.16925,80,62.5,0.01,1,1
P27_39S,6/21/2022,141.1512505,197.9013039,1.17137,74,43.25,0.01,1,1
P27_39S,7/15/2022,141.1512505,197.9013039,2.10311,74,55.25,0.01,1,1
P27_40N,6/21/2022,134.0137371,200.5342803,3.15643,80,41,0.01,1,1
P27_40S,6/21/2022,124.9715757,187.2036708,1.11797,74,43.25,0.01,1,1
P27_40S,7/15/2022,124.9715757,187.2036708,2.09746,74,50,0.01,1,1
P27_41N,6/21/2022,109.851369,173.8521708,1.12097,62,38.75,0.01,1,1
P27_41S,6/21/2022,105.2108184,166.594657,2.11148,68,43.25,0.01,1,1
P27_41S,7/15/2022,105.2108184,166.594657,3.07673,68,55,0.01,1,1
P27_42N,6/21/2022,101.0157298,166.1526693,1.24087,59,38.75,0.01,1,1
P27_42S,6/21/2022,95.12506465,157.0008261,2.12486,59,43.25,0.01,1,1
P28_14S,7/15/2022,43.11423517,56.63068248,0.39727,77,47.75,2,3,1
P28_14S,7/15/2022,43.11423517,56.63068248,0.39727,77,57.75,2,3,1
P28_15N,6/28/2022,51.98304859,64.82616941,3.0927,77,50,2,3,1
P28_15N,7/15/2022,51.98304859,64.82616941,2.10594,77,60,2,3,1
P28_15S,6/28/2022,51.31527322,63.67548821,3.19226,75.5,50,0.01,1,1
P28_15S,7/15/2022,51.31527322,63.67548821,0.03729,75.5,55,0.01,1,1
P28_16N,6/28/2022,64.8063905,78.27772271,3.09058,77,50,0.01,1,1
P28_16N,7/15/2022,64.8063905,78.27772271,1.07247,77,50,0.01,1,1
P28_16S,6/28/2022,64.09541785,74.15917681,2.2825,74,50,0.01,1,1
P28_16S,7/15/2022,64.09541785,74.15917681,0.06039,74,45.5,0.01,1,1
P28_17N,6/28/2022,78.99239849,91.83084857,1.1695,68,47.75,0.01,1,1
P28_17S,6/28/2022,77.76179303,92.14413724,2.24209,68,52.75,0.01,1,1
P28_17S,7/15/2022,77.76179303,92.14413724,0.10109,68,45.5,0.01,1,1
P28_18N,6/28/2022,106.5642916,128.3559321,1.22843,62,47.75,0.01,1,1
P28_18N,7/15/2022,106.5642916,128.3559321,0.13053,62,43.25,0.01,1,1
P28_18S,6/28/2022,111.8622697,133.3371144,2.21166,52,60.5,0.01,1,1
P28_18S,7/15/2022,111.8622697,133.3371144,0.04071,52,41,0.01,1,1
P28_19N,6/28/2022,126.418336,156.7497754,2.05224,31,43.25,0.01,1,1
P28_19N,7/15/2022,126.418336,156.7497754,1.21029,31,110.5,0.01,1,1
P28_19S,6/28/2022,136.2441468,164.8897202,2.31534,34.5,51,0.01,1,1
P28_19S,7/15/2022,136.2441468,164.8897202,1.11796,34.5,38.75,0.01,1,1
P28_20S,6/28/2022,134.6560487,170.4472776,2.26641,41.5,53.25,0.01,1,1
P28_20S,7/15/2022,134.6560487,170.4472776,2.14377,41.5,48.5,0.01,1,1
P28_21S,6/28/2022,129.9463438,177.6592648,2.19464,34.5,46,0.01,1,1
